Country,Year,Month_Number,Total_Cases,Total_Deaths,Vaccinated_Per_100,Population,Month_Name
Malawi,2021,4,34011,1147,0,20405318,April
Malawi,2021,5,34329,1154,0,20405318,May
Malawi,2021,6,35554,1181,0,20405318,June
Malawi,2021,7,48066,1458,0.68,20405318,July
Malawi,2021,8,60313,2157,2.01,20405318,August
Malawi,2021,9,61497,2275,0,20405318,September
Malawi,2021,10,61794,2300,2.73,20405318,October
Malawi,2021,11,61889,2304,2.95,20405318,November
Malawi,2021,12,70682,2328,3.46,20405318,December
Malawi,2022,1,84389,2557,3.8,20405318,January
Malawi,2022,2,85314,2613,0,20405318,February
Malawi,2022,3,85608,2626,0,20405318,March
Malawi,2022,4,85747,2633,0,20405318,April
Malawi,2022,5,85964,2639,0,20405318,May
Malawi,2022,6,86348,2645,0,20405318,June
Malawi,2022,7,87365,2664,0,20405318,July
Malawi,2022,8,87834,2675,0,20405318,August
Malawi,2022,9,88009,2680,0,20405318,September
Malawi,2022,10,88097,2683,0,20405318,October
Malawi,2022,11,88070,2685,0,20405318,November
Malawi,2022,12,88160,2685,0,20405318,December
Malawi,2023,1,88408,2686,0,20405318,January
Malawi,2023,2,88584,2686,0,20405318,February
Malawi,2023,3,88614,2686,0,20405318,March
Malawi,2023,4,88631,2686,0,20405318,April
Malawi,2023,5,88640,2686,0,20405318,May
Malawi,2023,6,88703,2686,0,20405318,June
Malawi,2023,7,88825,2686,0,20405318,July
Malawi,2023,8,88893,2686,0,20405318,August
Malawi,2023,9,88960,2686,0,20405318,September
Malawi,2023,10,89082,2686,0,20405318,October
Malawi,2023,11,89152,2686,0,20405318,November
Malawi,2023,12,89168,2686,0,20405318,December
Malawi,2024,1,89168,2686,0,20405318,January
Malawi,2024,2,89168,2686,0,20405318,February
Malawi,2024,3,89168,2686,0,20405318,March
Malawi,2024,4,89168,2686,0,20405318,April
Malawi,2024,5,89168,2686,0,20405318,May
Malawi,2024,6,89168,2686,0,20405318,June
Malawi,2024,7,89168,2686,0,20405318,July
Malawi,2024,8,89168,2686,0,20405318,August
Malaysia,2020,1,4,0,0,33938216,January
Malaysia,2020,2,22,0,0,33938216,February
Malaysia,2020,3,2320,27,0,33938216,March
Malaysia,2020,4,5742,98,0,33938216,April
Malaysia,2020,5,7762,115,0,33938216,May
Malaysia,2020,6,8616,121,0,33938216,June
Malaysia,2020,7,8884,123,0,33938216,July
Malaysia,2020,8,9317,125,0,33938216,August
Malaysia,2020,9,10769,133,0,33938216,September
Malaysia,2020,10,25742,221,0,33938216,October
Malaysia,2020,11,63176,354,0,33938216,November
Malaysia,2020,12,103900,451,0,33938216,December
Malaysia,2021,1,214959,746,0,33938216,January
Malaysia,2021,2,300752,1121,0,33938216,February
Malaysia,2021,3,341944,1251,0.65,33938216,March
Malaysia,2021,4,392942,1426,1.65,33938216,April
Malaysia,2021,5,565533,2729,3.23,33938216,May
Malaysia,2021,6,734048,4944,6.9,33938216,June
Malaysia,2021,7,1013438,7994,20.37,33938216,July
Malaysia,2021,8,1706089,16087,45.2,33938216,August
Malaysia,2021,9,2198235,25437,61.62,33938216,September
Malaysia,2021,10,2471642,28912,73.16,33938216,October
Malaysia,2021,11,2623816,30309,75.14,33938216,November
Malaysia,2021,12,2741179,31334,75.62,33938216,December
Malaysia,2022,1,2865984,31965,75.86,33938216,January
Malaysia,2022,2,3419636,32674,75.98,33938216,February
Malaysia,2022,3,4138867,34788,76.14,33938216,March
Malaysia,2022,4,4431073,35499,78.87,33938216,April
Malaysia,2022,5,4503734,35665,79.89,33938216,May
Malaysia,2022,6,4556664,35754,80.46,33938216,June
Malaysia,2022,7,4677270,35977,80.94,33938216,July
Malaysia,2022,8,4774003,36206,81.05,33938216,August
Malaysia,2022,9,4830214,36357,81.09,33938216,September
Malaysia,2022,10,4896755,36475,81.11,33938216,October
Malaysia,2022,11,4984272,36657,81.12,33938216,November
Malaysia,2022,12,5023306,36835,81.14,33938216,December
Malaysia,2023,1,5035871,36866,81.15,33938216,January
Malaysia,2023,2,5042188,36957,81.16,33938216,February
Malaysia,2023,3,5049268,36979,81.16,33938216,March
Malaysia,2023,4,5071694,37020,81.17,33938216,April
Malaysia,2023,5,5098084,37101,81.17,33938216,May
Malaysia,2023,6,5112601,37147,81.17,33938216,June
Malaysia,2023,7,5119271,37162,81.18,33938216,July
Malaysia,2023,8,5122568,37164,81.18,33938216,August
Malaysia,2023,9,5125900,37172,81.18,33938216,September
Malaysia,2023,10,5131139,37184,81.18,33938216,October
Malaysia,2023,11,5140563,37201,81.18,33938216,November
Malaysia,2023,12,5227322,37293,81.18,33938216,December
Malaysia,2024,1,5269967,37340,81.18,33938216,January
Malaysia,2024,2,5275667,37347,81.18,33938216,February
Malaysia,2024,3,5278406,37348,81.18,33938216,March
Malaysia,2024,4,5280589,37350,81.18,33938216,April
Malaysia,2024,5,5284992,37350,81.18,33938216,May
Malaysia,2024,6,5298347,37351,81.18,33938216,June
Malaysia,2024,7,5308325,37351,81.18,33938216,July
Malaysia,2024,8,5309410,37351,81.18,33938216,August
Maldives,2020,1,0,0,0,523798,January
Maldives,2020,2,0,0,0,523798,February
Maldives,2020,3,16,0,0,523798,March
Maldives,2020,4,188,0,0,523798,April
Maldives,2020,5,1672,5,0,523798,May
Maldives,2020,6,2324,8,0,523798,June
Maldives,2020,7,3302,15,0,523798,July
Maldives,2020,8,7667,28,0,523798,August
Maldives,2020,9,10098,34,0,523798,September
Maldives,2020,10,11505,37,0,523798,October
Maldives,2020,11,12994,46,0,523798,November
Maldives,2020,12,13644,48,0,523798,December
Maldives,2021,1,15841,52,0,523798,January
Maldives,2021,2,19793,62,0,523798,February
Maldives,2021,3,23524,66,0,523798,March
Maldives,2021,4,27874,71,0,523798,April
Maldives,2021,5,63686,158,32.03,523798,May
Maldives,2021,6,73327,209,36.41,523798,June
Maldives,2021,7,76750,219,51.21,523798,July
Maldives,2021,8,80791,226,57.75,523798,August
Maldives,2021,9,84362,231,64.81,523798,September
Maldives,2021,10,87784,243,68.3,523798,October
Maldives,2021,11,91464,248,69.51,523798,November
Maldives,2021,12,94864,261,0,523798,December
Maldives,2022,1,136126,275,70.62,523798,January
Maldives,2022,2,169632,297,70.85,523798,February
Maldives,2022,3,177103,298,0,523798,March
Maldives,2022,4,179200,298,0,523798,April
Maldives,2022,5,179765,298,0,523798,May
Maldives,2022,6,181586,305,0,523798,June
Maldives,2022,7,184485,307,0,523798,July
Maldives,2022,8,184856,308,0,523798,August
Maldives,2022,9,185042,308,0,523798,September
Maldives,2022,10,185364,308,0,523798,October
Maldives,2022,11,185618,311,0,523798,November
Maldives,2022,12,185678,311,0,523798,December
Maldives,2023,1,185715,311,0,523798,January
Maldives,2023,2,185732,311,0,523798,February
Maldives,2023,3,185771,311,0,523798,March
Maldives,2023,4,186435,313,0,523798,April
Maldives,2023,5,186651,315,0,523798,May
Maldives,2023,6,186683,316,0,523798,June
Maldives,2023,7,186687,316,0,523798,July
Maldives,2023,8,186694,316,0,523798,August
Maldives,2023,9,186694,316,0,523798,September
Maldives,2023,10,186694,316,0,523798,October
Maldives,2023,11,186694,316,0,523798,November
Maldives,2023,12,186694,316,0,523798,December
Maldives,2024,1,186694,316,0,523798,January
Maldives,2024,2,186694,316,0,523798,February
Maldives,2024,3,186694,316,0,523798,March
Maldives,2024,4,186694,316,0,523798,April
Maldives,2024,5,186694,316,0,523798,May
Maldives,2024,6,186694,316,0,523798,June
Maldives,2024,7,186694,316,0,523798,July
Maldives,2024,8,186694,316,0,523798,August
Mali,2020,1,0,0,0,22593598,January
Mali,2020,2,0,0,0,22593598,February
Mali,2020,3,17,1,0,22593598,March
Mali,2020,4,370,21,0,22593598,April
Mali,2020,5,1248,76,0,22593598,May
Mali,2020,6,2058,113,0,22593598,June
Mali,2020,7,2388,123,0,22593598,July
Mali,2020,8,2757,126,0,22593598,August
Mali,2020,9,3080,130,0,22593598,September
Mali,2020,10,3472,132,0,22593598,October
Mali,2020,11,4659,149,0,22593598,November
Mali,2020,12,6574,250,0,22593598,December
Mali,2021,1,8069,330,0,22593598,January
Mali,2021,2,8365,352,0,22593598,February
Mali,2021,3,9773,376,0,22593598,March
Mali,2021,4,13560,462,0,22593598,April
Mali,2021,5,14265,517,0.15,22593598,May
Mali,2021,6,14414,525,0,22593598,June
Mali,2021,7,14540,530,0,22593598,July
Mali,2021,8,14846,539,0,22593598,August
Mali,2021,9,15153,547,0,22593598,September
Mali,2021,10,16038,563,0,22593598,October
Mali,2021,11,17300,603,0,22593598,November
Mali,2021,12,20011,653,0,22593598,December
Mali,2022,1,30008,711,0,22593598,January
Mali,2022,2,30371,722,0,22593598,February
Mali,2022,3,30470,727,0,22593598,March
Mali,2022,4,30727,731,0,22593598,April
Mali,2022,5,31088,734,0,22593598,May
Mali,2022,6,31153,737,0,22593598,June
Mali,2022,7,31222,739,0,22593598,July
Mali,2022,8,31314,739,0,22593598,August
Mali,2022,9,32601,741,0,22593598,September
Mali,2022,10,32731,742,0,22593598,October
Mali,2022,11,32758,742,0,22593598,November
Mali,2022,12,32768,743,0,22593598,December
Mali,2023,1,32778,743,0,22593598,January
Mali,2023,2,32997,743,0,22593598,February
Mali,2023,3,33106,743,0,22593598,March
Mali,2023,4,33144,743,0,22593598,April
Mali,2023,5,33148,743,0,22593598,May
Mali,2023,6,33151,743,0,22593598,June
Mali,2023,7,33151,743,0,22593598,July
Mali,2023,8,33153,743,0,22593598,August
Mali,2023,9,33157,743,0,22593598,September
Mali,2023,10,33160,743,0,22593598,October
Mali,2023,11,33161,743,0,22593598,November
Mali,2023,12,33164,743,0,22593598,December
Mali,2024,1,33164,743,0,22593598,January
Mali,2024,2,33164,743,0,22593598,February
Mali,2024,3,33164,743,0,22593598,March
Mali,2024,4,33164,743,0,22593598,April
Mali,2024,5,33164,743,0,22593598,May
Mali,2024,6,33166,743,0,22593598,June
Mali,2024,7,33166,743,0,22593598,July
Mali,2024,8,33166,743,0,22593598,August
Malta,2020,1,0,0,0,533293,January
Malta,2020,2,0,0,0,533293,February
Malta,2020,3,159,0,0,533293,March
Malta,2020,4,451,4,0,533293,April
Malta,2020,5,621,9,0,533293,May
Malta,2020,6,673,9,0,533293,June
Malta,2020,7,704,9,0,533293,July
Malta,2020,8,2026,12,0,533293,August
Malta,2020,9,3191,33,0,533293,September
Malta,2020,10,5762,54,0,533293,October
Malta,2020,11,10065,143,0,533293,November
Malta,2020,12,12616,227,0,533293,December
Malta,2021,1,18314,284,0.74,533293,January
Malta,2021,2,22886,335,5.26,533293,February
Malta,2021,3,29073,404,10.23,533293,March
Malta,2021,4,30320,431,20.07,533293,April
Malta,2021,5,30699,434,39.47,533293,May
Malta,2021,6,30784,435,61.11,533293,June
Malta,2021,7,33973,438,71.68,533293,July
Malta,2021,8,36294,458,77.4,533293,August
Malta,2021,9,37276,474,0,533293,September
Malta,2021,10,37845,481,80.32,533293,October
Malta,2021,11,39503,488,81.07,533293,November
Malta,2021,12,47436,493,81.73,533293,December
Malta,2022,1,67704,568,84.61,533293,January
Malta,2022,2,71132,625,86.85,533293,February
Malta,2022,3,77234,652,87.47,533293,March
Malta,2022,4,90710,709,87.81,533293,April
Malta,2022,5,94671,742,87.98,533293,May
Malta,2022,6,101100,761,88.09,533293,June
Malta,2022,7,112857,815,88.18,533293,July
Malta,2022,8,113992,822,88.24,533293,August
Malta,2022,9,114566,825,88.29,533293,September
Malta,2022,10,115339,829,88.34,533293,October
Malta,2022,11,115769,830,88.36,533293,November
Malta,2022,12,116237,834,88.38,533293,December
Malta,2023,1,117052,845,88.39,533293,January
Malta,2023,2,117467,848,88.4,533293,February
Malta,2023,3,117993,852,0,533293,March
Malta,2023,4,118513,855,0,533293,April
Malta,2023,5,118745,857,0,533293,May
Malta,2023,6,118966,861,0,533293,June
Malta,2023,7,119423,872,0,533293,July
Malta,2023,8,120044,877,0,533293,August
Malta,2023,9,120422,882,0,533293,September
Malta,2023,10,120705,885,88.42,533293,October
Malta,2023,11,120782,886,0,533293,November
Malta,2023,12,121022,891,0,533293,December
Malta,2024,1,121322,902,0,533293,January
Malta,2024,2,121393,903,0,533293,February
Malta,2024,3,121409,905,0,533293,March
Malta,2024,4,121423,905,0,533293,April
Malta,2024,5,121480,907,0,533293,May
Malta,2024,6,121849,910,0,533293,June
Malta,2024,7,122716,921,0,533293,July
Malta,2024,8,122796,922,0,533293,August
Marshall Islands,2020,1,0,0,0,41593,January
Marshall Islands,2020,2,0,0,0,41593,February
Marshall Islands,2020,3,0,0,0,41593,March
Marshall Islands,2020,4,0,0,0,41593,April
Marshall Islands,2020,5,0,0,0,41593,May
Marshall Islands,2020,6,0,0,0,41593,June
Marshall Islands,2020,7,0,0,0,41593,July
Marshall Islands,2020,8,0,0,0,41593,August
Marshall Islands,2020,9,0,0,0,41593,September
Marshall Islands,2020,10,0,0,0,41593,October
Marshall Islands,2020,11,4,0,0,41593,November
Marshall Islands,2020,12,4,0,0,41593,December
Marshall Islands,2021,1,4,0,0,41593,January
Marshall Islands,2021,2,4,0,0,41593,February
Marshall Islands,2021,3,4,0,0,41593,March
Marshall Islands,2021,4,4,0,0,41593,April
Marshall Islands,2021,5,4,0,0,41593,May
Marshall Islands,2021,6,4,0,0,41593,June
Marshall Islands,2021,7,4,0,0,41593,July
Marshall Islands,2021,8,4,0,0,41593,August
Marshall Islands,2021,9,4,0,0,41593,September
Marshall Islands,2021,10,4,0,0,41593,October
Marshall Islands,2021,11,4,0,0,41593,November
Marshall Islands,2021,12,4,0,0,41593,December
Marshall Islands,2022,1,7,0,0,41593,January
Marshall Islands,2022,2,7,0,0,41593,February
Marshall Islands,2022,3,7,0,0,41593,March
Marshall Islands,2022,4,15,0,0,41593,April
Marshall Islands,2022,5,17,0,0,41593,May
Marshall Islands,2022,6,18,0,0,41593,June
Marshall Islands,2022,7,64,0,0,41593,July
Marshall Islands,2022,8,14797,16,0,41593,August
Marshall Islands,2022,9,15275,17,0,41593,September
Marshall Islands,2022,10,15375,17,0,41593,October
Marshall Islands,2022,11,15541,17,0,41593,November
Marshall Islands,2022,12,15544,17,0,41593,December
Marshall Islands,2023,1,15584,17,0,41593,January
Marshall Islands,2023,2,15618,17,0,41593,February
Marshall Islands,2023,3,15723,17,0,41593,March
Marshall Islands,2023,4,16081,17,0,41593,April
Marshall Islands,2023,5,16081,17,0,41593,May
Marshall Islands,2023,6,16098,17,0,41593,June
Marshall Islands,2023,7,16098,17,0,41593,July
Marshall Islands,2023,8,16098,17,0,41593,August
Marshall Islands,2023,9,16133,17,0,41593,September
Marshall Islands,2023,10,16138,17,0,41593,October
Marshall Islands,2023,11,16138,17,0,41593,November
Marshall Islands,2023,12,16138,17,0,41593,December
Marshall Islands,2024,1,16138,17,0,41593,January
Marshall Islands,2024,2,16138,17,0,41593,February
Marshall Islands,2024,3,16178,17,0,41593,March
Marshall Islands,2024,4,16178,17,0,41593,April
Marshall Islands,2024,5,16248,17,0,41593,May
Marshall Islands,2024,6,16252,17,0,41593,June
Marshall Islands,2024,7,16297,17,0,41593,July
Marshall Islands,2024,8,16297,17,0,41593,August
Martinique,2020,1,0,0,0,367512,January
Martinique,2020,2,0,0,0,367512,February
Martinique,2020,3,93,1,0,367512,March
Martinique,2020,4,170,14,0,367512,April
Martinique,2020,5,200,14,0,367512,May
Martinique,2020,6,242,14,0,367512,June
Martinique,2020,7,269,15,0,367512,July
Martinique,2020,8,596,16,0,367512,August
Martinique,2020,9,1298,20,0,367512,September
Martinique,2020,10,2800,27,0,367512,October
Martinique,2020,11,5413,40,0,367512,November
Martinique,2020,12,6072,42,0,367512,December
Martinique,2021,1,6370,44,0,367512,January
Martinique,2021,2,6746,45,0,367512,February
Martinique,2021,3,7549,50,0,367512,March
Martinique,2021,4,10491,70,0,367512,April
Martinique,2021,5,11979,95,0,367512,May
Martinique,2021,6,12286,98,0,367512,June
Martinique,2021,7,17215,104,0,367512,July
Martinique,2021,8,35953,411,0,367512,August
Martinique,2021,9,40883,615,0,367512,September
Martinique,2021,10,43347,683,0,367512,October
Martinique,2021,11,45176,710,0,367512,November
Martinique,2021,12,47828,775,0,367512,December
Martinique,2022,1,87634,832,0,367512,January
Martinique,2022,2,114468,894,0,367512,February
Martinique,2022,3,143175,912,0,367512,March
Martinique,2022,4,150077,918,0,367512,April
Martinique,2022,5,167516,938,0,367512,May
Martinique,2022,6,195912,965,0,367512,June
Martinique,2022,7,211572,998,0,367512,July
Martinique,2022,8,215582,1022,0,367512,August
Martinique,2022,9,220192,1042,0,367512,September
Martinique,2022,10,223728,1047,0,367512,October
Martinique,2022,11,224648,1057,0,367512,November
Martinique,2022,12,227390,1079,0,367512,December
Martinique,2023,1,228647,1089,0,367512,January
Martinique,2023,2,228943,1092,0,367512,February
Martinique,2023,3,229479,1095,0,367512,March
Martinique,2023,4,229900,1100,0,367512,April
Martinique,2023,5,229975,1102,0,367512,May
Martinique,2023,6,230354,1104,0,367512,June
Martinique,2023,7,230354,1104,0,367512,July
Martinique,2023,8,230354,1104,0,367512,August
Martinique,2023,9,230354,1104,0,367512,September
Martinique,2023,10,230354,1104,0,367512,October
Martinique,2023,11,230354,1104,0,367512,November
Martinique,2023,12,230354,1104,0,367512,December
Martinique,2024,1,230354,1104,0,367512,January
Martinique,2024,2,230354,1104,0,367512,February
Martinique,2024,3,230354,1104,0,367512,March
Martinique,2024,4,230354,1104,0,367512,April
Martinique,2024,5,230354,1104,0,367512,May
Martinique,2024,6,230354,1104,0,367512,June
Martinique,2024,7,230354,1104,0,367512,July
Martinique,2024,8,230354,1104,0,367512,August
Mauritania,2020,1,0,0,0,4736146,January
Mauritania,2020,2,0,0,0,4736146,February
Mauritania,2020,3,5,0,0,4736146,March
Mauritania,2020,4,7,149,0,4736146,April
Mauritania,2020,5,483,171,0,4736146,May
Mauritania,2020,6,4025,269,0,4736146,June
Mauritania,2020,7,6151,304,0,4736146,July
Mauritania,2020,8,7018,306,0,4736146,August
Mauritania,2020,9,7462,308,0,4736146,September
Mauritania,2020,10,7663,308,0,4736146,October
Mauritania,2020,11,8547,315,0,4736146,November
Mauritania,2020,12,13516,337,0,4736146,December
Mauritania,2021,1,16608,420,0,4736146,January
Mauritania,2021,2,17187,440,0,4736146,February
Mauritania,2021,3,17756,448,0,4736146,March
Mauritania,2021,4,18192,454,0,4736146,April
Mauritania,2021,5,19463,463,0.14,4736146,May
Mauritania,2021,6,20604,486,0.19,4736146,June
Mauritania,2021,7,23555,528,0,4736146,July
Mauritania,2021,8,33158,702,0,4736146,August
Mauritania,2021,9,35819,768,0,4736146,September
Mauritania,2021,10,37222,794,0,4736146,October
Mauritania,2021,11,39115,831,0,4736146,November
Mauritania,2021,12,40453,862,0,4736146,December
Mauritania,2022,1,58129,949,0,4736146,January
Mauritania,2022,2,58629,979,22.03,4736146,February
Mauritania,2022,3,58666,982,22.43,4736146,March
Mauritania,2022,4,58683,982,0,4736146,April
Mauritania,2022,5,59102,982,0,4736146,May
Mauritania,2022,6,59428,982,0,4736146,June
Mauritania,2022,7,62540,991,0,4736146,July
Mauritania,2022,8,62759,992,0,4736146,August
Mauritania,2022,9,62791,994,0,4736146,September
Mauritania,2022,10,63349,997,0,4736146,October
Mauritania,2022,11,63419,997,0,4736146,November
Mauritania,2022,12,63428,997,0,4736146,December
Mauritania,2023,1,63436,997,0,4736146,January
Mauritania,2023,2,63438,997,0,4736146,February
Mauritania,2023,3,63465,997,0,4736146,March
Mauritania,2023,4,63617,997,0,4736146,April
Mauritania,2023,5,63681,997,0,4736146,May
